date,Fund_A,Fund_B,Fund_C
2021-12-27,142128005.65,997047942.278798,2077013211.30359
2021-12-28,142128005.65,997047942.278798,2077013211.30359
2021-12-29,142128005.65,997047942.278798,2077013211.30359
2021-12-30,142128005.65,997047942.278798,2077013211.30359
2021-12-31,145620827.76,1023340361.04106,2128104424.08326
2022-01-03,145620827.76,1023340361.04106,2128104424.08326
2022-01-04,145620827.76,1023340361.04106,2128104424.08326
2022-01-05,145620827.76,1023340361.04106,2128104424.08326
2022-01-06,145620827.76,1023340361.04106,2128104424.08326
2022-01-07,145620827.76,1023340361.04106,2128104424.08326
2022-01-10,145620827.76,1023340361.04106,2128104424.08326
2022-01-11,145620827.76,1023340361.04106,2128104424.08326
2022-01-12,145620827.76,1023340361.04106,2128104424.08326
2022-01-13,145620827.76,1023340361.04106,2128104424.08326
2022-01-14,145620827.76,1023340361.04106,2128104424.08326
2022-01-17,145620827.76,1023340361.04106,2128104424.08326
2022-01-18,145620827.76,1023340361.04106,2128104424.08326
2022-01-19,145620827.76,1023340361.04106,2128104424.08326
2022-01-20,145620827.76,1023340361.04106,2128104424.08326
2022-01-21,145620827.76,1023340361.04106,2128104424.08326
2022-01-24,145620827.76,1023340361.04106,2128104424.08326
2022-01-25,145620827.76,1023340361.04106,2128104424.08326
2022-01-26,145620827.76,1023340361.04106,2128104424.08326
2022-01-27,145620827.76,1023340361.04106,2128104424.08326
2022-01-28,145620827.76,1023340361.04106,2128104424.08326
2022-01-31,135624531.66,959387644.599568,1935926698.3858
2022-02-01,135624531.66,959387644.599568,1935926698.3858
2022-02-02,135624531.66,959387644.599568,1935926698.3858
2022-02-03,135624531.66,959387644.599568,1935926698.3858
2022-02-04,135624531.66,959387644.599568,1935926698.3858
2022-02-07,135624531.66,959387644.599568,1935926698.3858
2022-02-08,135624531.66,959387644.599568,1935926698.3858
2022-02-09,135624531.66,959387644.599568,1935926698.3858
2022-02-10,135624531.66,959387644.599568,1935926698.3858
2022-02-11,135624531.66,959387644.599568,1935926698.3858
2022-02-14,135624531.66,959387644.599568,1935926698.3858
2022-02-15,135624531.66,959387644.599568,1935926698.3858
2022-02-16,135624531.66,959387644.599568,1935926698.3858
2022-02-17,135624531.66,959387644.599568,1935926698.3858
2022-02-18,135624531.66,959387644.599568,1935926698.3858
2022-02-21,135624531.66,959387644.599568,1935926698.3858
2022-02-22,135624531.66,959387644.599568,1935926698.3858
2022-02-23,135624531.66,959387644.599568,1935926698.3858
2022-02-24,135624531.66,959387644.599568,1935926698.3858
2022-02-25,135624531.66,959387644.599568,1935926698.3858
2022-02-28,128993941.87,960208611.496754,1777336689.7499
