date,Fund_A,Fund_B,Fund_C
2016-12-27,129.810373259424,108.821522958069,120.271702515855
2016-12-28,129.925253346141,108.206794076921,119.446591825602
2016-12-29,129.952283954863,107.876410227293,119.200872554586
2016-12-30,130.831656353216,107.851864904248,118.446733818799
2017-01-02,131.162166977251,107.400816608538,118.446733818799
2017-01-03,130.895108074179,107.782303244026,119.508187100026
2017-01-04,131.415008482225,109.265856021211,120.300066517806
2017-01-05,131.415008482225,109.050431636703,120.950816667498
2017-01-06,131.088008326875,109.620798296267,121.887761087
2017-01-09,130.910290851152,109.34215773199,121.725546861336
2017-01-10,131.253088115433,109.425187396893,121.736394610438
2017-01-11,131.443267754861,109.690369676089,121.760711998081
2017-01-12,130.938462362109,109.126737367277,121.566498081189
2017-01-13,131.095117025924,110.509442398334,121.785606429868
2017-01-16,131.284770095074,110.439879340667,121.785606429868
2017-01-17,130.478415444661,110.363582968194,121.472334472853
2017-01-18,130.639984764635,110.439879475848,121.648707078733
2017-01-19,130.107885478022,110.426414482021,121.396101822492
2017-01-20,130.812699822519,110.78136026526,121.520856451037
2017-01-23,130.374330049037,109.93235151082,121.395691692204
2017-01-24,130.374330049037,111.378274677171,122.067205268428
2017-01-25,132.102182721719,112.47598289489,122.862848258178
2017-01-26,131.777113324121,112.792264609215,122.742334678239
2017-01-27,131.792471624453,112.545550324095,122.962334816082
2017-01-30,131.209558304144,111.45457881437,122.396610900294
2017-01-31,131.227373932505,111.64346360049,122.399529915347
2017-02-01,131.344009253615,112.094512332625,122.613487392188
2017-02-02,131.636782339615,112.271667494097,122.267280937547
2017-02-03,132.157472603077,113.432207537007,122.81194114695
2017-02-06,131.876284063687,113.115931122406,122.609953725519
2017-02-07,131.647401507248,112.861847943994,122.754825910509
2017-02-08,131.46643684808,112.615133472934,122.465471683763
2017-02-09,132.238652190722,114.224739908418,122.987313770021
2017-02-10,132.854651678147,114.954435654636,123.207852853984
2017-02-13,133.037283810029,115.380289375449,124.03904836586
2017-02-14,133.988182007269,115.405490913352,124.537007353983
2017-02-15,134.338000208919,115.721773419175,125.273751730836
2017-02-16,134.1731837055,115.544618413125,125.004800638231
2017-02-17,134.192491283115,115.373567417769,124.966149994235
2017-02-20,134.337385876861,115.690483391056,124.966149994235
2017-02-21,134.287624983719,116.249128946424,125.569309577395
2017-02-22,133.685930655971,115.943943713213,125.471791171953
2017-02-23,133.361300066971,114.75211205664,125.265152300851
2017-02-24,133.230447347864,114.498656758173,125.548044755405
2017-02-27,133.342080251135,114.675821155288,125.826543369944
2017-02-28,133.181388548358,114.745381733722,125.29147448166
2017-03-01,134.81322990324,115.537901464956,126.431890174448
2017-03-02,134.733717788208,115.196427116843,125.66279245542
2017-03-03,134.786199294618,114.346071853846,125.850544537183
2017-03-06,134.900640572838,113.699410101946,125.57247667949
